timestamp,shift,ambient_temp_C,ambient_humidity_pct,khs_innofill_speed_bph,khs_innofill_product_temp_C,khs_innofill_co2_pressure_bar,khs_innofill_fill_level_deviation_mm,khs_innofill_status,krones_checkmat_throughput_bph,krones_checkmat_reject_rate_pct,krones_checkmat_camera_temp_C,krones_checkmat_status,sidel_sbo_blow_cycle_time_s,sidel_sbo_oven_temp_C,sidel_sbo_stretch_pressure_bar,sidel_sbo_output_rate_bph,sidel_sbo_status,tetrapak_past_inlet_temp_C,tetrapak_past_outlet_temp_C,tetrapak_past_hold_time_s,tetrapak_past_flow_rate_Lhr,tetrapak_past_status,krones_variopac_film_tension_N,krones_variopac_tunnel_temp_C,krones_variopac_speed_packs_min,krones_variopac_film_remaining_pct,krones_variopac_status,heuft_spectrum_belt_speed_ms,heuft_spectrum_motor_current_A,heuft_spectrum_vibration_mms,heuft_spectrum_jam_count,heuft_spectrum_status,overall_risk_level
2/3/2024 16:30,Afternoon,26.5,58.3,608,11.4,2.934,0.95,Running,602,5.56,37,Warning,1.837,108.8,39.26,1959,Running,3.99,71.36,15.22,5182,Running,11.05,180,41.2,61.3,Running,1.26,11.13,2.051,1,Running,Medium
2/3/2024 16:40,Afternoon,32.6,52.8,608,8.33,2.86,-0.07,Running,607,4.66,35.2,Warning,1.821,104.7,36.98,1977,Running,4.07,72.81,14.92,4873,Running,11.68,176.1,38.7,60.5,Running,1.135,11.65,2.729,0,Running,Medium
2/3/2024 16:50,Afternoon,26.8,59.9,658,11.36,3.175,-0.49,Running,649,5.74,34,Warning,1.813,103.8,33.63,1985,Running,5.46,71.96,14.54,5154,Running,12.53,177.3,40.1,60.4,Running,1.245,12.5,2.925,0,Running,Medium
2/3/2024 17:00,Afternoon,26.6,64.2,609,10.17,2.876,0.55,Running,595,3.93,35.7,Warning,1.783,104.8,38.78,2019,Running,3.91,73.1,15.05,4989,Running,11.65,184.7,40.1,57.1,Running,1.273,12.34,2.506,0,Running,Medium
2/3/2024 17:10,Afternoon,32.6,69.8,617,9.92,2.931,-0.06,Running,607,7.71,34.9,Warning,1.819,106,36.17,1980,Running,3.43,71.46,14.22,5030,Running,12.21,183.8,43.4,58.7,Running,1.219,10.4,2.018,0,Running,Medium
2/3/2024 17:20,Afternoon,27.8,66.2,614,9.56,2.928,-1.09,Running,607,7.62,31.5,Warning,1.794,107.7,34.97,2007,Running,4.14,71.96,15.07,5083,Running,11.62,189,40.1,58.5,Running,1.193,12.48,2.405,0,Running,Medium
2/3/2024 17:30,Afternoon,31.5,67.7,610,10.32,3.089,0.42,Running,593,6.32,35.7,Warning,1.823,105,33.75,1975,Running,2.96,71.26,15.44,4937,Running,11.78,178.4,44.4,59.7,Running,1.212,11.56,2.545,1,Running,Medium
2/3/2024 17:40,Afternoon,29.3,60.5,595,9.97,2.971,-0.27,Running,589,5.17,33,Warning,1.775,106.9,39.22,2028,Running,3.95,72.01,14.37,5086,Running,11.72,176.8,37.4,60.5,Running,1.178,11.58,2.257,0,Running,Medium
2/3/2024 17:50,Afternoon,29.3,64.6,611,10.88,3.125,-0.05,Running,611,0.59,36.9,Running,1.791,109.9,38.19,2010,Running,4.01,70.82,14.23,4729,Running,12.32,182.1,39.9,58.9,Running,1.098,12.32,2.675,0,Running,Low
2/3/2024 18:00,Afternoon,27.3,65.3,588,10.09,2.933,0.17,Running,574,0.44,34.5,Running,1.751,106.1,37.66,2057,Running,4.4,71.61,15.79,4928,Running,12.1,177.2,38.5,59.7,Running,1.151,13.22,2.228,0,Running,Low
2/3/2024 18:10,Afternoon,29.5,61.2,596,10.12,3.028,0.1,Running,593,0.4,36.6,Running,1.798,105.9,40.08,2002,Running,4.49,70.85,14.69,4908,Running,12.05,177.4,39,59.3,Running,1.199,11.84,2.508,0,Running,Low
2/3/2024 18:20,Afternoon,27.6,59.7,593,9.71,2.916,0.35,Running,591,0.42,33.7,Running,1.759,100.4,38.96,2046,Running,3.75,72.56,15.57,4875,Running,13.25,179,39.1,58.6,Running,1.153,12.94,2.432,0,Running,Low
2/3/2024 18:30,Afternoon,25.6,63.9,601,9.95,3.215,-0.22,Running,600,0.43,35.1,Running,1.744,97.1,40.42,2064,Running,3.92,72.57,14.92,4979,Running,12.87,188.3,38.6,58.9,Running,1.179,10.85,2.685,0,Running,Low
2/3/2024 18:40,Afternoon,27.7,68.3,635,10.25,2.881,0.26,Running,634,0.59,37.4,Running,1.813,106.2,35.91,1986,Running,3.62,70.62,14.92,5039,Running,11.01,183.5,43.5,58.4,Running,1.224,12.1,2.496,0,Running,Low
2/3/2024 18:50,Afternoon,31.9,60.5,572,8.63,3.031,-0.13,Running,564,0.48,34.5,Running,1.811,104.7,37.95,1988,Running,3.44,73.07,15.22,5070,Running,11.78,184,42.8,57.8,Running,1.207,11.57,2.441,0,Running,Low
2/3/2024 19:00,Afternoon,29.6,64,610,8.92,3.063,0.37,Running,610,0.36,33.8,Running,1.839,103.5,35.57,1957,Running,4.15,74,14.56,5024,Running,13.21,188,40.8,58.1,Running,1.253,12.23,2.259,0,Running,Low
2/3/2024 19:10,Afternoon,30.3,71.8,576,10.59,3.041,0.31,Running,572,0.5,36.3,Running,1.778,105.7,37.66,2024,Running,3.36,72.04,15.07,4933,Running,11.71,184.5,39.1,59,Running,1.215,11.76,2.51,0,Running,Low
2/3/2024 19:20,Afternoon,28,62.4,593,10.14,2.981,-0.47,Running,578,0.52,36.3,Running,1.82,104.8,37.63,1978,Running,3.79,71.49,14.81,5037,Running,13.04,174.3,38.6,57.8,Running,1.218,10.93,2.422,0,Running,Low
2/3/2024 19:30,Afternoon,22.2,65,616,9.85,2.987,0.54,Running,607,0.45,33.9,Running,1.828,108.4,38.94,1970,Running,3.5,74.26,14.34,5012,Running,11.79,184.4,41.5,57.4,Running,1.164,11.29,2.239,0,Running,Low
2/3/2024 19:40,Afternoon,24.3,64.5,601,10.01,3.004,-0.27,Running,596,0.62,31,Running,1.822,105.3,38.07,1976,Running,4.27,70.94,15.17,5094,Running,11.88,185.1,40.6,56.1,Running,1.133,10.69,2.548,0,Running,Low
2/3/2024 19:50,Afternoon,27.1,64.1,584,10.28,2.985,0.4,Running,571,0.46,33.8,Running,1.759,102.8,38.94,2047,Running,4.9,72.02,14.87,5078,Running,12.43,183.3,39.7,58.2,Running,1.179,10.95,2.609,0,Running,Low
2/3/2024 20:00,Afternoon,24.6,73.3,589,9.57,3.096,0.18,Running,583,0.61,36.4,Running,1.807,108,39.06,1992,Running,3.35,72.14,14.92,5003,Running,11.95,179,41.1,55.2,Running,1.164,12.38,2.398,0,Running,Low
2/3/2024 20:10,Afternoon,26.4,66.5,610,9.38,3.221,0.92,Running,604,0.56,33.4,Running,1.818,104.3,41.23,1980,Running,3.07,73.08,14.39,4910,Running,12.25,182.7,41.8,54.7,Running,1.192,11.8,2.779,0,Running,Low
2/3/2024 20:20,Afternoon,26.3,57.1,589,10.16,2.944,-0.11,Running,574,0.59,35,Running,1.8,106.6,37.53,2000,Running,3.94,72.29,15.8,4935,Running,12.79,179.9,39.7,56.6,Running,1.147,12.18,2.579,0,Running,Low
2/3/2024 20:30,Afternoon,26.4,72.6,603,9.22,2.863,-0.17,Running,595,0.39,33.7,Running,1.696,103.6,36.59,2123,Running,4.01,71.6,15.44,4945,Running,12.38,175.1,38.4,55.1,Running,1.242,13.45,2.115,0,Running,Low
2/3/2024 20:40,Afternoon,32.3,66.4,601,10.33,2.991,-0.01,Running,597,0.51,31.1,Running,1.808,103.1,38.37,1991,Running,4.11,71.24,15.48,4968,Running,12.07,176.4,37.4,56.9,Running,1.163,11.76,2.901,0,Running,Low
2/3/2024 20:50,Afternoon,27.8,63.1,590,8.64,3.258,-0.15,Running,581,0.49,33.6,Running,1.911,105.3,36.8,1884,Running,3.78,71.73,14.85,5027,Running,12.84,183.5,40.5,54,Running,1.182,12.51,2.73,0,Running,Low
2/3/2024 21:00,Afternoon,30.8,71.7,632,10.82,2.92,0.4,Running,613,0.36,36.3,Running,1.782,105,40.22,2020,Running,3.9,71.19,14.14,5072,Running,12.44,175.5,44.3,56.4,Running,1.199,12.02,2.801,0,Running,Low
2/3/2024 21:10,Afternoon,28.5,61.1,610,10.38,3.164,-0.81,Running,591,0.61,30.3,Running,1.764,106.4,37.58,2041,Running,4.18,72.04,15.98,4995,Running,11.63,175.9,37.8,56.1,Running,1.256,14.21,2.62,0,Running,Low
2/3/2024 21:20,Afternoon,32.2,73.6,570,10.2,3.168,-0.53,Running,559,0.42,35.5,Running,1.819,104.2,37.15,1979,Running,4.52,71.55,14.97,5002,Running,12.99,183.8,42.2,55.2,Running,1.288,9.59,1.799,0,Running,Low
2/3/2024 21:30,Afternoon,31.1,65.5,603,10.79,2.945,-0.53,Running,601,0.44,32.6,Running,1.816,99.5,37.29,1983,Running,3.02,70.8,14.63,5014,Running,12.32,180.7,38.6,52.8,Running,1.291,11.43,2.828,0,Running,Low
2/3/2024 21:40,Afternoon,26.2,70,590,11.33,3.057,0.48,Running,576,0.4,36.2,Running,1.86,103.7,39.08,1936,Running,3.82,73,15.21,4948,Running,11.89,182.9,39.1,53,Running,1.136,12.52,2.518,0,Running,Low
2/3/2024 21:50,Afternoon,33.9,80.3,613,10.81,3.163,0.86,Running,606,0.57,36.4,Running,1.737,107.4,37.76,2072,Running,4.11,71.6,15.58,4907,Running,10.99,173.9,41.8,54.7,Running,1.181,11.4,2.606,0,Running,Low
2/3/2024 22:00,Night,26.6,65.9,588,8.53,2.962,-0.05,Running,574,0.35,34.7,Running,1.837,104.1,37.04,1960,Running,3.54,70.99,14.99,4824,Running,11.31,220.7,39.5,54.1,Warning,1.172,12.45,2.662,0,Running,Medium
2/3/2024 22:10,Night,28.6,64.5,598,8.98,2.98,-0.08,Running,586,0.56,34.7,Running,1.83,104.3,40.5,1968,Running,4.87,71.87,15.64,4930,Running,12.85,209.1,40.5,54.8,Warning,1.219,11.95,3.081,0,Running,Medium
2/3/2024 22:20,Night,29.1,59.7,608,9.5,2.942,0.04,Running,605,0.6,33.4,Running,1.793,108,36.72,2008,Running,3.68,72.05,15.54,5047,Running,12.87,213.2,40.5,53.9,Warning,1.215,12.69,2.336,1,Running,Medium
2/3/2024 22:30,Night,29.5,64.4,613,10.02,2.899,0.58,Running,608,0.55,32.3,Running,1.817,102.9,38.05,1981,Running,3.98,70.6,14.46,4930,Running,12.04,208.9,38.7,53.6,Warning,1.171,11.09,2.344,0,Running,Medium
2/3/2024 22:40,Night,30.4,59.8,582,10.41,2.935,-0.46,Running,566,0.57,38.4,Running,1.851,100.4,38.98,1944,Running,4.28,72.27,14.66,4976,Running,11.11,218.8,41.8,51.1,Warning,1.167,12.14,2.245,0,Running,Medium
2/3/2024 22:50,Night,25.7,64.1,595,9.42,2.878,0.12,Running,585,0.58,33.3,Running,1.844,104.5,35.55,1953,Running,3.7,71.16,15.48,5047,Running,11.46,216.5,39.9,54.2,Warning,1.15,12.37,2.179,0,Running,Medium
2/3/2024 23:00,Night,30.1,79.5,593,10.15,3.003,0.49,Running,576,0.41,38.1,Running,1.743,103.5,38.72,2066,Running,3.08,73.37,13.64,5052,Running,11.19,227.1,37.2,52.5,Warning,1.067,12.11,2.185,0,Running,Medium
2/3/2024 23:10,Night,29.7,65.6,590,9.4,2.923,0.25,Running,581,0.64,33.3,Running,1.841,102.1,36.42,1955,Running,3.79,72.42,14.93,4892,Running,11.17,218.2,38.2,52.6,Warning,1.135,12.12,1.944,0,Running,Medium
2/3/2024 23:20,Night,28,62.2,626,9.51,3.023,0.09,Running,620,0.45,36.1,Running,1.797,104.5,39.23,2004,Running,4.51,71.68,14.28,5100,Running,13.01,209.8,33.8,51.7,Warning,1.243,12.96,2.628,0,Running,Medium
2/3/2024 23:30,Night,27.4,64,606,8.87,2.844,0.5,Running,590,0.49,32.7,Running,1.804,106.5,36.56,1996,Running,3.83,71.4,14.76,5113,Running,13.03,231.8,40.1,51.1,Warning,1.273,10.66,3.096,0,Running,Medium
2/3/2024 23:40,Night,25.6,62.9,581,9.26,3.033,-1.35,Running,569,0.47,36,Running,1.804,105,39.04,1996,Running,3.58,71.92,14.85,4887,Running,11.44,187.9,42.6,53.9,Running,1.267,12.1,3.115,0,Running,Low
2/3/2024 23:50,Night,29.4,70.2,614,8.92,3.083,0.34,Running,603,0.55,34.3,Running,1.792,105.9,39.66,2008,Running,4.46,72.49,14.82,4918,Running,12,175.7,37.9,53,Running,1.245,11.03,2.244,0,Running,Low
3/3/2024 00:00,Night,26,64.5,632,9.22,2.801,-0.33,Running,630,0.45,34.4,Running,1.86,110.4,39.29,1936,Running,3.83,71.98,14.72,5119,Running,11.36,180.3,41.2,52.8,Running,1.149,12.61,2.418,0,Running,Low
3/3/2024 00:10,Night,28.7,73,615,10.84,3.037,-0.92,Running,615,0.51,36.2,Running,1.796,104,38.38,2005,Running,3.74,71.83,14.45,4985,Running,11.99,183.6,40.9,51.6,Running,1.141,11.33,2.87,0,Running,Low
3/3/2024 00:20,Night,27.7,63.4,577,9.24,3.123,0.26,Running,561,0.38,34.1,Running,1.744,105.8,37.65,2064,Running,4.07,72.05,16.15,4778,Running,12.82,178.9,38.5,49.9,Running,1.109,10.02,2.63,0,Running,Low
3/3/2024 00:30,Night,24,63.7,593,12.11,2.879,0.69,Running,588,0.62,32.1,Running,1.78,103.5,37.14,2022,Running,4.39,71.52,15.93,4860,Running,12.54,180.7,43.1,53.6,Running,1.171,12.63,2.54,0,Running,Low
3/3/2024 00:40,Night,25.2,60.5,619,10.39,3.167,-0.07,Running,607,0.57,36.5,Running,1.809,102.5,40.21,1990,Running,5.19,71.73,14.42,4975,Running,12.4,180.1,39.5,51.7,Running,1.204,11.79,2.423,0,Running,Low
3/3/2024 00:50,Night,29.2,63.1,589,10.15,3.042,0.48,Running,579,0.47,32.7,Running,1.861,103.2,36.95,1934,Running,4.41,70.33,15.79,4884,Running,11.9,172.6,44,51.2,Running,1.15,12.29,2.853,0,Running,Low
3/3/2024 01:00,Night,26.4,56.3,607,9.31,2.929,0.81,Running,602,0.45,36,Running,1.83,103.6,36.44,1967,Running,4.58,72.78,14.8,4959,Running,12.63,178.3,36.7,50.5,Running,1.222,13.14,2.178,0,Running,Low
3/3/2024 01:10,Night,26.3,54.4,612,10.56,2.994,0.66,Running,610,0.56,36.9,Running,1.757,106.1,39,2048,Running,3.75,72.24,15.06,5003,Running,12.32,180.1,39.5,48.6,Running,1.233,12.3,2.644,0,Running,Low
3/3/2024 01:20,Night,25.7,68.1,586,9.54,3.056,0.82,Running,585,0.43,34.2,Running,1.924,112,36.81,1871,Running,3.49,71.38,14.97,5146,Running,12.2,180.5,39.7,51.6,Running,1.176,12.14,2.603,0,Running,Low
3/3/2024 01:30,Night,25.8,56.3,599,10.1,3.008,0.37,Running,592,0.51,37.4,Running,1.813,102.9,36.57,1985,Running,4.03,73.52,14.67,4971,Running,11.94,171.3,39.9,49.3,Running,1.133,11.96,2.513,0,Running,Low
3/3/2024 01:40,Night,32.9,67,551,12.05,3.054,0.04,Running,541,0.62,36,Running,1.864,103.8,35.83,1932,Running,4.05,72.07,15.49,5107,Running,12.16,183.8,41.4,50.7,Running,1.269,11.08,2.736,0,Running,Low
3/3/2024 01:50,Night,24.6,62.5,585,9.92,2.908,-0.8,Running,581,0.42,33.6,Running,1.792,104.8,37.28,2008,Running,3.46,71.17,15.06,5143,Running,12.14,180.6,46.8,50.7,Running,1.202,11.83,2.51,0,Running,Low
3/3/2024 02:00,Night,32.4,69.7,596,10.92,3.017,-0.12,Running,583,0.54,37.8,Running,1.827,106.2,37.88,1971,Running,3.91,72.69,14.76,5143,Running,11.73,174.7,40.9,50.1,Running,1.297,13.58,2.34,0,Running,Low
3/3/2024 02:10,Night,27,56.4,581,9.44,2.859,-0.42,Running,574,0.53,32.7,Running,1.842,105.8,38.36,1954,Running,4.2,72.32,14.35,5028,Running,11.61,189,40,50,Running,1.205,11.7,2.528,0,Running,Low
3/3/2024 02:20,Night,26,68,624,9.97,2.989,1.09,Running,612,0.49,34.2,Running,1.861,108.9,39.43,1935,Running,4.18,72.32,14.55,4804,Running,11.5,178.3,37.8,50.7,Running,1.208,11.88,2.022,0,Running,Low
3/3/2024 02:30,Night,29.2,66.7,579,11.42,2.91,-0.09,Running,573,0.45,34.6,Running,1.853,97.7,38.79,1943,Running,4.25,71.66,14.18,5046,Running,11.53,178.6,36.2,48.4,Running,1.152,13.01,2.684,1,Running,Low
3/3/2024 02:40,Night,28.2,66.8,593,9.5,2.926,0.06,Running,580,0.62,36.2,Running,1.844,97.8,37.71,1953,Running,4.15,72.36,15.01,5105,Running,11.91,183.2,42.3,49.1,Running,1.179,10.77,2.76,0,Running,Low
3/3/2024 02:50,Night,27.4,70.6,602,11.45,3.124,0.28,Running,587,0.44,37.2,Running,1.784,103.5,37.7,2018,Running,3.75,71.79,14.4,4992,Running,11.82,189.4,38.9,48.6,Running,1.122,12.5,2.303,0,Running,Low
3/3/2024 03:00,Night,28.7,65.4,622,10.57,3.109,0.02,Running,620,0.32,37.1,Running,1.771,108.3,38.77,2032,Running,3.74,72.44,14.87,5174,Running,11.69,183.4,45.2,46.8,Running,1.133,10.73,2.232,0,Running,Low
3/3/2024 03:10,Night,28.1,52.8,578,9.55,3.061,0.85,Running,563,0.56,35.4,Running,1.817,100.3,39.91,1982,Running,3.4,70.48,15.69,5086,Running,11.65,184.1,41.7,48.7,Running,1.237,12.32,2.314,0,Running,Low
3/3/2024 03:20,Night,27.4,67.2,617,10.51,2.891,-0.31,Running,608,0.38,34.4,Running,1.847,96,38.19,1949,Running,4.89,71.65,15.6,5057,Running,12.15,175,40.7,49.5,Running,1.186,11.98,2.481,0,Running,Low
3/3/2024 03:30,Night,30.8,66.6,600,10.78,2.968,0.1,Running,586,0.57,31.3,Running,1.789,106.7,37.3,2012,Running,4.01,73.38,14.98,5109,Running,12.69,180.4,40.8,49.4,Running,1.179,12.49,2.565,0,Running,Low
3/3/2024 03:40,Night,23.7,63.8,585,10.5,3.121,-0.37,Running,568,0.63,32.4,Running,1.853,105.7,36.51,1943,Running,3.89,71.39,14.96,5033,Running,11.99,177.3,40.8,49.7,Running,1.163,11.19,2.985,0,Running,Low
3/3/2024 03:50,Night,25.3,60.8,607,8.74,3.014,-0.66,Running,589,0.56,38.5,Running,1.873,101.7,35.83,1922,Running,3.54,71.52,15.94,4751,Running,11.96,183.5,38.6,45.9,Running,1.181,11.57,2.947,0,Running,Low
3/3/2024 04:00,Night,25.6,63.2,603,9.42,3.232,-0.31,Running,588,0.61,31.3,Running,1.754,102,39,2052,Running,5.47,71.64,15.26,4950,Running,11.53,184,36.5,49.1,Running,1.257,12.53,2.749,0,Running,Low
3/3/2024 04:10,Night,24.8,72.3,591,9.8,3.039,-0.02,Running,589,0.7,33.4,Running,1.758,102.1,38.87,2048,Running,3.46,71.03,14.84,5120,Running,11.89,188.2,38.9,47.4,Running,1.207,11.59,2.536,0,Running,Low
3/3/2024 04:20,Night,28.3,60.4,601,9.94,3.019,-0.21,Running,588,0.6,37.3,Running,1.793,105.3,38.87,2008,Running,3.79,70.23,14.29,4919,Running,12.6,169.2,40,48.7,Running,1.141,12.6,2.222,0,Running,Low
3/3/2024 04:30,Night,29.5,56.3,594,10.5,2.969,-0.35,Running,593,0.53,35.4,Running,1.815,103.1,37.81,1983,Running,4.21,71.82,15.2,4978,Running,12.52,176.8,38.7,46.5,Running,1.252,12.17,3.004,0,Running,Low
3/3/2024 04:40,Night,22.1,57.7,602,10.14,3.013,-0.7,Running,594,0.66,36.9,Running,1.774,106.5,40.11,2030,Running,4.3,72.11,15.41,4896,Running,12.48,186.5,37.4,46.2,Running,1.286,11.64,2.426,0,Running,Low
3/3/2024 04:50,Night,26.6,64.8,610,8.93,2.985,-0.04,Running,600,0.68,36.1,Running,1.868,96.4,37.27,1928,Running,4.48,71.96,14.68,5178,Running,12.47,173,38.5,45.3,Running,1.225,11.75,2.584,0,Running,Low
3/3/2024 05:00,Night,27,73.4,624,10.3,3.071,-0.75,Running,616,0.68,37.9,Running,1.821,102.4,39.43,1977,Running,4.9,71.88,15.15,5168,Running,12.22,184,42.1,47.1,Running,1.245,12,2.688,0,Running,Low
3/3/2024 05:10,Night,27.1,76,581,10.49,3.096,0.38,Running,573,0.45,35.6,Running,1.802,101.6,37.94,1998,Running,4.25,72.03,14.82,4912,Running,12.2,185.7,41.5,46.6,Running,1.261,11.82,2.518,0,Running,Low
3/3/2024 05:20,Night,24.1,68.3,632,10.45,2.921,0.04,Running,627,0.36,36.3,Running,1.728,104.2,37.09,2083,Running,3.47,72.82,14.91,5015,Running,12.12,179.9,40.3,44.8,Running,1.117,12.58,2.845,0,Running,Low
3/3/2024 05:30,Night,27.1,60.1,571,10.86,2.867,-0.73,Running,558,0.44,33.6,Running,1.734,103.4,38.89,2076,Running,3.87,71.85,13.76,4932,Running,11.79,172.9,41.2,43.6,Running,1.293,11.7,2.637,1,Running,Low
3/3/2024 05:40,Night,25.3,60.6,598,10.67,2.816,-0.15,Running,586,0.57,36.2,Running,1.814,107.4,38.61,1985,Running,4.15,71.54,14.89,5061,Running,12.04,179.4,37.7,46,Running,1.255,11.54,2.797,0,Running,Low
3/3/2024 05:50,Night,27,69.4,609,10.37,3.051,-0.38,Running,607,0.52,34.2,Running,1.693,99.4,38.54,2126,Running,5.03,71.78,15.48,5051,Running,12.11,187.3,38.4,45.9,Running,1.224,12.73,2.634,0,Running,Low
3/3/2024 06:00,Morning,22.8,71.7,604,9.94,2.89,0.16,Running,603,0.48,34.1,Running,1.851,105.1,38.12,1945,Running,3.3,72.46,14.68,5081,Running,12.32,187.7,40.6,44.2,Running,1.194,11.66,2.489,0,Running,Low
3/3/2024 06:10,Morning,27,61.8,591,8.67,2.785,0.67,Running,589,0.56,36.8,Running,1.792,106.7,37.94,2009,Running,4.6,73.13,15.03,5033,Running,12.05,181,38,43.8,Running,1.133,11.57,2.522,0,Running,Low
3/3/2024 06:20,Morning,25.8,72.1,597,10.34,3.039,-0.94,Running,586,0.35,36.8,Running,1.962,110.6,41.58,1835,Running,4.09,71.5,14.62,5294,Running,13.05,175.1,40.2,45.4,Running,1.183,10.01,2.481,1,Running,Low
3/3/2024 06:30,Morning,27.2,63.9,593,10.17,3.249,0.06,Running,589,0.51,38.4,Running,1.915,103.6,39.78,1880,Running,4.42,72.08,15.18,4897,Running,11.4,188.7,37.5,46.5,Running,1.222,11.17,2.115,0,Running,Low
3/3/2024 06:40,Morning,28.9,68.6,591,10.22,2.999,-0.08,Running,582,0.61,38.2,Running,1.791,106,39.08,2010,Running,3.95,72.27,14.89,4829,Running,12.38,184.1,36.7,43.9,Running,1.145,11.33,2.2,0,Running,Low
3/3/2024 06:50,Morning,27.9,70.7,613,8.98,3.084,0.34,Running,604,0.55,36.8,Running,1.795,99.6,38.17,2006,Running,3.58,71.21,14.53,4961,Running,11.98,175.4,41.5,43.3,Running,1.197,11.57,2.722,0,Running,Low
3/3/2024 07:00,Morning,30.4,57.6,605,9.14,3.008,0.11,Running,591,0.57,31.6,Running,1.85,97.8,39.51,1946,Running,4.38,72.02,15.67,4843,Running,12,181.7,42.1,44.3,Running,1.141,11.42,2.122,0,Running,Low
3/3/2024 07:10,Morning,26.9,67.3,590,10.84,2.99,-0.38,Running,582,0.66,38.7,Running,1.885,107.5,38.78,1910,Running,4.33,70.83,15.46,4851,Running,11.59,181.5,38.7,44.5,Running,1.181,12.79,2.379,0,Running,Low
3/3/2024 07:20,Morning,29.9,72.1,613,9.97,3.092,-0.16,Running,599,0.49,36.8,Running,1.718,105,38.04,2095,Running,4.49,70.58,14.7,4900,Running,12.51,176.8,37,43.3,Running,1.132,11.38,2.185,1,Running,Low
3/3/2024 07:30,Morning,31.4,62.2,605,10.55,2.971,-0.4,Running,592,0.43,33.5,Running,1.711,108.5,37.54,2104,Running,3.99,72.29,15.25,4908,Running,12.33,181.7,35.6,45.5,Running,1.127,11.44,2.363,0,Running,Low
3/3/2024 07:40,Morning,28.8,59.7,612,10.02,3.027,0.54,Running,610,0.62,36.5,Running,1.769,100.9,37.88,2035,Running,3.7,71.69,15.27,4905,Running,12.42,185.5,43.7,44.2,Running,1.217,12.12,2.453,0,Running,Low
3/3/2024 07:50,Morning,27.9,67.5,609,10.02,3.032,0.01,Running,595,0.62,32.9,Running,1.829,106.6,33.24,1968,Running,3.22,72.16,15.32,5052,Running,12.08,178.5,40.2,42.7,Running,1.171,11.12,2.378,0,Running,Low
3/3/2024 08:00,Morning,29.2,65.7,447,10.75,2.104,0.95,Fault,0,0.56,36.2,Idle,1.825,110.6,38.32,1973,Running,4.41,71.99,14.15,4949,Running,11.84,186,38.8,41.3,Running,1.176,13.25,2.071,0,Running,High
3/3/2024 08:10,Morning,28.9,63.4,468,9.59,2.181,-0.03,Fault,0,0.48,32.4,Idle,1.853,106.3,37.27,1942,Running,4.21,71.22,15.5,4982,Running,11.97,171.2,39.3,44,Running,1.168,12.64,2.444,0,Running,High
3/3/2024 08:20,Morning,31,65,431,10.08,2.07,-0.35,Fault,0,0.5,33.4,Idle,1.74,105.8,40.39,2069,Running,3.52,71.96,14.72,5089,Running,12.22,191.1,36.2,43.7,Running,1.336,11.07,2.212,0,Running,High
3/3/2024 08:30,Morning,30.4,56.6,469,9.63,1.753,-0.76,Fault,0,0.37,36.4,Idle,1.684,105,38.03,2138,Running,3.73,71.01,14.82,4923,Running,11,180.3,41.2,42,Running,1.23,12.81,2.309,0,Running,High
3/3/2024 08:40,Morning,30.4,67,468,9.65,1.891,-0.9,Fault,0,0.61,37.1,Idle,1.843,100.3,36.22,1953,Running,3.77,73.11,16.32,4974,Running,12.44,185.4,44,42.5,Running,1.236,12.98,2.722,1,Running,High
3/3/2024 08:50,Morning,28.1,73,479,9.75,1.92,-0.79,Fault,0,0.61,35.7,Idle,1.759,109.1,37.93,2047,Running,3.26,70.92,15.15,5037,Running,13.21,181.1,38.4,41.8,Running,1.161,11.09,2.787,0,Running,High
3/3/2024 09:00,Morning,29,61.4,421,10.18,1.947,0.13,Fault,0,0.37,34.4,Idle,1.699,103.2,36.43,2119,Running,3.59,71.84,14.81,4806,Running,12.24,175.9,44.8,42.3,Running,1.225,11.07,2.107,0,Running,High
3/3/2024 09:10,Morning,29,60.9,455,9.62,1.958,0.25,Fault,0,0.59,30.8,Idle,1.807,106.5,38.71,1992,Running,3.43,71.17,13.9,4762,Running,11.86,179.8,39.8,40.5,Running,1.189,11.51,2.971,1,Running,High
3/3/2024 09:20,Morning,24.4,65.9,496,11,2.049,-0.79,Fault,0,0.54,34.6,Idle,1.84,100.3,38.44,1957,Running,3.79,72.46,15.69,5035,Running,11.92,170.5,43.3,40.2,Running,1.161,10.87,2.347,0,Running,High
3/3/2024 09:30,Morning,31.2,79.2,447,9.28,1.892,0.45,Fault,0,0.4,36.1,Idle,1.794,101.5,39.44,2007,Running,3.63,71.73,14.33,5049,Running,12.35,183.4,40.6,42,Running,1.296,11.38,2.32,0,Running,High
3/3/2024 09:40,Morning,23,70.5,0,9.85,0,-0.24,Idle,0,0.38,34.4,Idle,1.777,109.3,36.81,2026,Running,3.19,71.59,14.5,5206,Running,11.87,181,40.6,41.9,Running,1.229,11.68,2.233,0,Running,Medium
3/3/2024 09:50,Morning,30.1,64.5,0,9.65,0,0.07,Idle,0,0.54,35,Idle,1.792,104,38.05,2009,Running,5.01,72.68,14.83,5016,Running,12.43,179,43.7,40.3,Running,1.226,12.4,2.517,0,Running,Medium
3/3/2024 10:00,Morning,28.8,65.2,0,11.16,0,0.81,Idle,0,0.46,34.6,Idle,1.781,109.4,35.95,2021,Running,4.63,72.02,15.71,5082,Running,11.91,183.8,41.6,39.9,Running,1.151,12.06,3.094,0,Running,Medium
